garde#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_medyar;Nagh Zoltán;;;;;;;;;;;;;x
emperor_female_medyar;Nagh Zöltánnö;;;;;;;;;;;;;x
barony_of_medyar;Bárohság of;;;;;;;;;;;;;x
county_of_medyar;Sejkség of;;;;;;;;;;x
duchy_of_medyar;Emírség of;;;;;;;;;;x
kingdom_of_medyar;Zoltánság of;;;;;;;;;;x
empire_of_medyar;Nagh Zoltánság of;;;;;;;;;;x

count_baleazale;Kondea;Kondea;Kondea;;Kondea;;;;;;;;;x
count_female_baleazale;Kondesa;Kondesa;Kondesa;;Kondesa;;;;;;;;;x
duke_baleazale;Dukea;Dukea;Dukea;;Dukea;;;;;;;;;x
duke_female_baleazale;Dukesa;Dukesa;Dukesa;;Dukesa;;;;;;;;;x
king_baleazale;Errege;Errege;Errege;;Errege;;;;;;;;;x
king_female_baleazale;Erregina;Erregina;Erregina;;Erregina;;;;;;;;;x
emperor_baleazale;Enperadorea;Enperadorea;Enperadorea;;Enperadorea;;;;;;;;;x
emperor_female_baleazale;Enperatriz;Enperatriz;Enperatriz;;Enperatriz;;;;;;;;;x
county_of_baleazale;Konderria of;;;;;;;;;;x
duchy_of_baleazale;Dukerria of;;;;;;;;;;x
kingdom_of_baleazale;Erresuma of;;;;;;;;;;x
empire_of_baleazale;Inperioa of;;;;;;;;;;x

plains_algonquian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
cree_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
siouan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
amero_slavic_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
caddoan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
numic_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
mountainer_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
plainslander_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
west_texan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
amerogerman_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
chicano_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
north_mexican_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
great_basin_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
californio_group_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
haida_group_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
tlingit_group_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
tsimshianic_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
west_coaster_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
northwest_anglo_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
salishan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
wakashan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
ojibwe_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
north_atlantic_anglophone_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
amero_goidelic_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
eastern_algonquian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;x
