#NENW,,,,,
,,,,,
choose_arboreal_patron;Choose a Patron Diety;;;;;;;;;;;;;x,,,,,
choose_arboreal_patron_desc;The Arboreal faith has many Gods. I should associate myself with one of them.;;;;;;;;;;;;;x,,,,,
arboreal1Desc;The Great Architect is the creator of the universe, but there are many gods that can be worshiped among the Arboreal faithful, while others must be kept away. You should choose one to follow.;;;;;;;;;;;;;x,,,
tb_culture_sahaptian_4;Sahaptian Lancer Fields;;;;;;;;;;;;x,,,,,
ca_culture_sahaptian_1_desc;The Sahaptian Lancers are horsemen who ride out the dawn in their steed, charging away anything that stands in their way.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_chinookan_1;Chinookan Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_chinookan_2;Chinookan Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_chinookan_3;Chinookan Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_chinookan_4;Chinookan Archer Range;;;;;;;;;;;;x,,,,,
tb_culture_chinookan_1;Chinookan Archer Tents;;;;;;;;;;;;x,,,,,
tb_culture_chinookan_2;Chinookan Archer Tents;;;;;;;;;;;;x,,,,,
tb_culture_chinookan_3;Chinookan Archer Tents;;;;;;;;;;;;x,,,,,
tb_culture_chinookan_4;Chinookan Archer Tents;;;;;;;;;;;;x,,,,,
ca_culture_chinookan_1_desc;The Chinookan Archers are relentless men who's hunting persistence bleeds over to war as they will rain down arrows without their arms succumbing to exhaustion.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_wakashan_1;Wakashan Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wakashan_2;Wakashan Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wakashan_3;Wakashan Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wakashan_4;Wakashan Whaler Ports;;;;;;;;;;;;x,,,,,
tb_culture_wakashan_1;Wakashan Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wakashan_2;Wakashan Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wakashan_3;Wakashan Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wakashan_4;Wakashan Whaler Docks;;;;;;;;;;;;x,,,,,
ca_culture_wakashan_1_desc;The Wakashan Whalers are harpooners who charge in the Artic waters to hunt down their pray. In war, their throwing power is feared throughout the land.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_tsimshianic_1;Tsimshainic Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_tsimshianic_2;Tsimshainic Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_tsimshianic_3;Tsimshainic Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_tsimshianic_4;Tsimshainic Watchmen Towers;;;;;;;;;;;;x,,,,,
tb_culture_tsimshianic_1;Tsimshainic Watchmen Outposts;;;;;;;;;;;;x,,,,,
tb_culture_tsimshianic_2;Tsimshainic Watchmen Outposts;;;;;;;;;;;;x,,,,,
tb_culture_tsimshianic_3;Tsimshainic Watchmen Outposts;;;;;;;;;;;;x,,,,,
tb_culture_tsimshianic_4;Tsimshainic Watchmen Outposts;;;;;;;;;;;;x,,,,,
ca_culture_tsimshianic_1_desc;The Tsimshainic Watchmen are patrolmen who venture out even in the darkest corners of the realm to look for missing or injured people. As the raiding parties of their neighbors intensifies, the Watchmen are sure to repel them out.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_tlingit_1;Tlingit Spearmen Halls;;;;;;;;;;;;x,,,,,
ca_culture_tlingit_2;Tlingit Spearmen Halls;;;;;;;;;;;;x,,,,,
ca_culture_tlingit_3;Tlingit Spearmen Halls;;;;;;;;;;;;x,,,,,
ca_culture_tlingit_4;Tlingit Spearmen Halls;;;;;;;;;;;;x,,,,,
tb_culture_tlingit_1;Tlingit Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_tlingit_2;Tlingit Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_tlingit_3;Tlingit Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_tlingit_4;Tlingit Spearmen Tents;;;;;;;;;;;;x,,,,,
ca_culture_tlingit_1_desc;The Tlingit Spearmen are trained men who use their arms to thrust into enemies. With practice from spearfishing, they cut through bodies quite easily.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_haida_1;Haida Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_haida_2;Haida Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_haida_3;Haida Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_haida_4;Haida Archer Range;;;;;;;;;;;;x,,,,,
tb_culture_haida_1;Haida Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haida_2;Haida Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haida_3;Haida Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haida_4;Haida Archer Grounds;;;;;;;;;;;;x,,,,,
ca_culture_haida_1_desc;The Haida Archers are feared warriors who march in the battlefield armed with their lethal bows. Feared even before the Event, these men will raid any realm unfortunate enough to be in their midst.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_raramuri_1;Raramuri Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_raramuri_2;Raramuri Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_raramuri_3;Raramuri Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_raramuri_4;Raramuri Skirmisher Barracks;;;;;;;;;;;;x,,,,,
tb_culture_raramuri_1;Raramuri Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_raramuri_2;Raramuri Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_raramuri_3;Raramuri Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_raramuri_4;Raramuri Skirmisher Grounds;;;;;;;;;;;;x,,,,,
ca_culture_raramuri_1_desc;The Raramuri are well renowned for their atheticism, and they pride themselves of such. Therefore, it is not a surprise seeing this ability adjusted for war: as their speed allows them, they hit fast and reposition as quick.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_cahitan_1;Cahitan Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_cahitan_2;Cahitan Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_cahitan_3;Cahitan Watchmen Towers;;;;;;;;;;;;x,,,,,
ca_culture_cahitan_4;Cahitan Watchmen Towers;;;;;;;;;;;;x,,,,,
tb_culture_cahitan_1;Cahitan Watchmen Posts;;;;;;;;;;;;x,,,,,
tb_culture_cahitan_2;Cahitan Watchmen Posts;;;;;;;;;;;;x,,,,,
tb_culture_cahitan_3;Cahitan Watchmen Posts;;;;;;;;;;;;x,,,,,
tb_culture_cahitan_4;Cahitan Watchmen Posts;;;;;;;;;;;;x,,,,,
ca_culture_cahitan_1_desc;The Cahitan have been pummeled by external threats since antediviludian times, and the current situation is no exception. The Watchmen are the latest iteration of Cahitan protectors, suited to counter the Vaquero threat.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_corachol_1;Corachol Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_corachol_2;Corachol Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_corachol_3;Corachol Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_corachol_4;Corachol Archer Range;;;;;;;;;;;;x,,,,,
tb_culture_corachol_1;Corachol Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_corachol_2;Corachol Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_corachol_3;Corachol Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_corachol_4;Corachol Archer Grounds;;;;;;;;;;;;x,,,,,
ca_culture_corachol_1_desc;The Corachol use their archery skills to pick off the men who dare invade their sacred lands.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_oto-manguean_1;Oto-Manguean Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_oto-manguean_2;Oto-Manguean Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_oto-manguean_3;Oto-Manguean Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_oto-manguean_4;Oto-Manguean Skirmisher Barracks;;;;;;;;;;;;x,,,,,
tb_culture_oto-manguean_1;Oto-Manguean Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_oto-manguean_2;Oto-Manguean Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_oto-manguean_3;Oto-Manguean Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_oto-manguean_4;Oto-Manguean Skirmisher Grounds;;;;;;;;;;;;x,,,,,
ca_culture_oto-manguean_1_desc;Whether known as fierce raiders or staunch defenders, the Oto-Manguean people arm themselves and fight for their respective communities with their swords and bows.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_purepecha_1;Purepecha Warrior Armory;;;;;;;;;;;;x,,,,,
ca_culture_purepecha_2;Purepecha Warrior Armory;;;;;;;;;;;;x,,,,,
ca_culture_purepecha_3;Purepecha Warrior Armory;;;;;;;;;;;;x,,,,,
ca_culture_purepecha_4;Purepecha Warrior Armory;;;;;;;;;;;;x,,,,,
tb_culture_purepecha_1;Purepecha Warrior Smithy;;;;;;;;;;;;x,,,,,
tb_culture_purepecha_2;Purepecha Warrior Smithy;;;;;;;;;;;;x,,,,,
tb_culture_purepecha_3;Purepecha Warrior Smithy;;;;;;;;;;;;x,,,,,
tb_culture_purepecha_4;Purepecha Warrior Smithy;;;;;;;;;;;;x,,,,,
ca_culture_purepecha_1_desc;The Purepecha have been practicing metallurgy even before the Event struck the world. As such, their warriors are suited with these armors and swords made by such methods.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_totonac_1;Totonac Rider Stables;;;;;;;;;;;;x,,,,,
ca_culture_totonac_2;Totonac Rider Stables;;;;;;;;;;;;x,,,,,
ca_culture_totonac_3;Totonac Rider Stables;;;;;;;;;;;;x,,,,,
ca_culture_totonac_4;Totonac Rider Stables;;;;;;;;;;;;x,,,,,
tb_culture_totonac_1;Totonac Rider Fields;;;;;;;;;;;;x,,,,,
tb_culture_totonac_2;Totonac Rider Fields;;;;;;;;;;;;x,,,,,
tb_culture_totonac_3;Totonac Rider Fields;;;;;;;;;;;;x,,,,,
tb_culture_totonac_4;Totonac Rider Fields;;;;;;;;;;;;x,,,,,
ca_culture_totonac_1_desc;The Totonac patrol their lands with the help of these Riders, galloping away with support from infantry.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_mayan_1;Maya Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mayan_2;Maya Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mayan_3;Maya Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mayan_4;Maya Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_mayan_1;Maya Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mayan_2;Maya Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mayan_3;Maya Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mayan_4;Maya Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
ca_culture_mayan_1_desc;The Maya have always donned spears and cudgels to battle. Now with the knowledge of metallurgy, they improve on their fiercest warriors.;;;;;;;;;;;;x,,,,,
,,,,,
tb_culture_upper_quebecois_1;Upper Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_upper_quebecois_2;Upper Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_upper_quebecois_3;Upper Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_upper_quebecois_4;Upper Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_upper_quebecois_1_desc;These smithies create the sleds that make up the Luge. Using their tamed canines to push their sleds, they shock their enemies with their prowress.;;;;;;;;;;;;x,,,,
ca_culture_upper_quebecois_1;Upper Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_upper_quebecois_2;Upper Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_upper_quebecois_3;Upper Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_upper_quebecois_4;Upper Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_upper_quebecois_1_desc;These workshops create the sleds that make up the Luge. Using their tamed canines to push their sleds, they shock their enemies with their prowress.;;;;;;;;;;;;x,,,,
,,,,,
tb_culture_lower_quebecois_1;Lower Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_lower_quebecois_2;Lower Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_lower_quebecois_3;Lower Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_lower_quebecois_4;Lower Quebecois Luge Smithy;;;;;;;;;;;;x,,,,,
tb_culture_lower_quebecois_1_desc;These smithies create the sleds that make up the Luge. Using their tamed canines to push their sleds, they overrun their enemies with their speed.;;;;;;;;;;;;x,,,,
ca_culture_lower_quebecois_1;Lower Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_lower_quebecois_2;Lower Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_lower_quebecois_3;Lower Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_lower_quebecois_4;Lower Quebecois Luge Workshops;;;;;;;;;;;;x,,,,,
ca_culture_lower_quebecois_1_desc;These workshops create the sleds that make up the Luge. Using their tamed canines to push their sleds, they overrun their enemies with their speed.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_mountainer_1;Mountainer Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mountainer_2;Mountainer Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mountainer_3;Mountainer Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mountainer_4;Mountainer Skirmisher Barracks;;;;;;;;;;;;x,,,,,
tb_culture_mountainer_1;Mountainer Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mountainer_2;Mountainer Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mountainer_3;Mountainer Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_mountainer_4;Mountainer Skirmisher Grounds;;;;;;;;;;;;x,,,,,
ca_culture_mountainer_1_desc;The Maintainer Skirmishers blend in the crevices and shadows of the terrain they were born in. Pelting the enemy with their assault, they make sure none survive in their wake.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_badgerlander_1;Badgerlander Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_badgerlander_2;Badgerlander Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_badgerlander_3;Badgerlander Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_badgerlander_4;Badgerlander Militia Barracks;;;;;;;;;;;;x,,,,,
tb_culture_badgerlander_1;Badgerlander Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_badgerlander_2;Badgerlander Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_badgerlander_3;Badgerlander Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_badgerlander_4;Badgerlander Militia Grounds;;;;;;;;;;;;x,,,,,
ca_culture_badgerlander_1_desc;The militiamen hailing from Badgerlander men are renowned from their high morale and heavy attack.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_thunderlander_1;Thunderlander Raider Blacksmiths;;;;;;;;;;;;x,,,,,
ca_culture_thunderlander_2;Thunderlander Raider Blacksmiths;;;;;;;;;;;;x,,,,,
ca_culture_thunderlander_3;Thunderlander Raider Blacksmiths;;;;;;;;;;;;x,,,,,
ca_culture_thunderlander_4;Thunderlander Raider Blacksmiths;;;;;;;;;;;;x,,,,,
tb_culture_thunderlander_1;Thunderlander Raider Workshops;;;;;;;;;;;;x,,,,,
tb_culture_thunderlander_2;Thunderlander Raider Workshops;;;;;;;;;;;;x,,,,,
tb_culture_thunderlander_3;Thunderlander Raider Workshops;;;;;;;;;;;;x,,,,,
tb_culture_thunderlander_4;Thunderlander Raider Workshops;;;;;;;;;;;;x,,,,,
ca_culture_thunderlander_1_desc;The feared Thunderlander Raiders are a terror in the battlefield, as their brutal attacks leave armies in awe and fear.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_plainslander_1;Plainslander Cavalry Stables;;;;;;;;;;;;x,,,,,
ca_culture_plainslander_2;Plainslander Cavalry Stables;;;;;;;;;;;;x,,,,,
ca_culture_plainslander_3;Plainslander Cavalry Stables;;;;;;;;;;;;x,,,,,
ca_culture_plainslander_4;Plainslander Cavalry Stables;;;;;;;;;;;;x,,,,,
tb_culture_plainslander_1;Plainslander Cavalry Fields;;;;;;;;;;;;x,,,,,
tb_culture_plainslander_2;Plainslander Cavalry Fields;;;;;;;;;;;;x,,,,,
tb_culture_plainslander_3;Plainslander Cavalry Fields;;;;;;;;;;;;x,,,,,
tb_culture_plainslander_4;Plainslander Cavalry Fields;;;;;;;;;;;;x,,,,,
ca_culture_plainslander_1_desc;Trained from the fields and farms they were raised on and protect, the cavalrymen of the Plains fight with speed and shock.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_somali_1;Soomali High Guard Armory;;;;;;;;;;;;x,,,,,
ca_culture_somali_2;Soomali High Guard Armory;;;;;;;;;;;;x,,,,,
ca_culture_somali_3;Soomali High Guard Armory;;;;;;;;;;;;x,,,,,
ca_culture_somali_4;Soomali High Guard Armory;;;;;;;;;;;;x,,,,,
tb_culture_somali_1;Soomali High Guard Smithy;;;;;;;;;;;;x,,,,,
tb_culture_somali_2;Soomali High Guard Smithy;;;;;;;;;;;;x,,,,,
tb_culture_somali_3;Soomali High Guard Smithy;;;;;;;;;;;;x,,,,,
tb_culture_somali_4;Soomali High Guard Smithy;;;;;;;;;;;;x,,,,,
ca_culture_somali_1_desc;The Soomali High Guards are a renowned and mighty force employed by their lieges. Their high offense gives them a seemingly unfair advantage towards their adversaries.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_ozarkian_1;Ozarkian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_ozarkian_2;Ozarkian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_ozarkian_3;Ozarkian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_ozarkian_4;Ozarkian Lancer Stables;;;;;;;;;;;;x,,,,,
tb_culture_ozarkian_1;Ozarkian Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_ozarkian_2;Ozarkian Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_ozarkian_3;Ozarkian Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_ozarkian_4;Ozarkian Lancer Fields;;;;;;;;;;;;x,,,,,
ca_culture_ozarkian_1_desc;The Ozarkian Lancers are horsemen who charge in the battlefield, defending their homeland in pride. Their lances pierce any armor their foes don on their body.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_arkensawyer_1;Arkensawyer Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arkensawyer_2;Arkensawyer Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arkensawyer_3;Arkensawyer Militia Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arkensawyer_4;Arkensawyer Militia Barracks;;;;;;;;;;;;x,,,,,
tb_culture_arkensawyer_1;Arkensawyer Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_arkensawyer_2;Arkensawyer Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_arkensawyer_3;Arkensawyer Militia Grounds;;;;;;;;;;;;x,,,,,
tb_culture_arkensawyer_4;Arkensawyer Militia Grounds;;;;;;;;;;;;x,,,,,
ca_culture_arkensawyer_1_desc;The Arkensawyer Militia are able men who posses great zeal to their service in order to attack and defend with great will. Armed with swords and pikes, they fight with fanatic morale.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_californio_group_1;Californio Frontiersman Towers;;;;;;;;;;;;x,,,,,
ca_culture_californio_group_2;Californio Frontiersman Towers;;;;;;;;;;;;x,,,,,
ca_culture_californio_group_3;Californio Frontiersman Towers;;;;;;;;;;;;x,,,,,
ca_culture_californio_group_4;Californio Frontiersman Towers;;;;;;;;;;;;x,,,,,
tb_culture_californio_group_1;Californio Frontiersman Outposts;;;;;;;;;;;;x,,,,,
tb_culture_californio_group_2;Californio Frontiersman Outposts;;;;;;;;;;;;x,,,,,
tb_culture_californio_group_3;Californio Frontiersman Outposts;;;;;;;;;;;;x,,,,,
tb_culture_californio_group_4;Californio Frontiersman Outposts;;;;;;;;;;;;x,,,,,
ca_culture_californio_group_1_desc;The Californio Frontiersmen are conscripts or sometimes hired arms that look over the borderlands of the realms. Warriors first and law enforcers second, they ride throughout with no worry unless about pay.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_tejano_1;Tejano Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_tejano_2;Tejano Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_tejano_3;Tejano Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_tejano_4;Tejano Vaquero Stables;;;;;;;;;;;;x,,,,,
tb_culture_tejano_1;Tejano Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_tejano_2;Tejano Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_tejano_3;Tejano Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_tejano_4;Tejano Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
ca_culture_tejano_1_desc;The Vaqueros of the Tejano differ from their kin: they wield guns instead of bows, thanks to the abundance of such in the Lone Star State. Alongside the usual shock cavalry, the extra firepower mows through the enemy.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_regio_1;Regio Lancero Stables;;;;;;;;;;;;x,,,,,
ca_culture_regio_2;Regio Lancero Stables;;;;;;;;;;;;x,,,,,
ca_culture_regio_3;Regio Lancero Stables;;;;;;;;;;;;x,,,,,
ca_culture_regio_4;Regio Lancero Stables;;;;;;;;;;;;x,,,,,
tb_culture_regio_1;Regio Lancero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_regio_2;Regio Lancero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_regio_3;Regio Lancero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_regio_4;Regio Lancero Grazing Fields;;;;;;;;;;;;x,,,,,
ca_culture_regio_1_desc;The Regio have more centralized settlements than their Nortenyo kin, but could not simply abandon the Vaquero tradition. The solution? Give them heavy weapons! The Lanceros are transformed Vaqueros with heavy armor and heavier weapons, rampaging through battlefields.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_north_mexican_1;Nortenyo Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_north_mexican_2;Nortenyo Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_north_mexican_3;Nortenyo Vaquero Stables;;;;;;;;;;;;x,,,,,
ca_culture_north_mexican_4;Nortenyo Vaquero Stables;;;;;;;;;;;;x,,,,,
tb_culture_north_mexican_1;Nortenyo Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_north_mexican_2;Nortenyo Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_north_mexican_3;Nortenyo Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
tb_culture_north_mexican_4;Nortenyo Vaquero Grazing Fields;;;;;;;;;;;;x,,,,,
ca_culture_north_mexican_1_desc;The Nortenyo frontier is seen as harsh and unforgiving, and the Vaqueros do not help that reputation. The Vaqueros are quick cavalrymen who strike terror and fear to any poor person who has the misfortune of facing them.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_chilangos_1;Guardia Imperial Barracks;;;;;;;;;;;;x,,,,,
ca_culture_chilangos_2;Guardia Imperial Barracks;;;;;;;;;;;;x,,,,,
ca_culture_chilangos_3;Guardia Imperial Barracks;;;;;;;;;;;;x,,,,,
ca_culture_chilangos_4;Guardia Imperial Barracks;;;;;;;;;;;;x,,,,,
tb_culture_chilangos_1;Guardia Imperial Grounds;;;;;;;;;;;;x,,,,,
tb_culture_chilangos_2;Guardia Imperial Grounds;;;;;;;;;;;;x,,,,,
tb_culture_chilangos_3;Guardia Imperial Grounds;;;;;;;;;;;;x,,,,,
tb_culture_chilangos_4;Guardia Imperial Grounds;;;;;;;;;;;;x,,,,,
ca_culture_chilangos_1_desc;The Guardia Imperial are the grandest of Mexico's men-at-arms. Protecting the heart of the Empire, their task is backed with their armor and weaponry.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_norteabajeno_1;Abajenyo Trooper Stables;;;;;;;;;;;;x,,,,,
ca_culture_norteabajeno_2;Abajenyo Trooper Stables;;;;;;;;;;;;x,,,,,
ca_culture_norteabajeno_3;Abajenyo Trooper Stables;;;;;;;;;;;;x,,,,,
ca_culture_norteabajeno_4;Abajenyo Trooper Stables;;;;;;;;;;;;x,,,,,
tb_culture_norteabajeno_1;Abajenyo Trooper Grounds;;;;;;;;;;;;x,,,,,
tb_culture_norteabajeno_2;Abajenyo Trooper Grounds;;;;;;;;;;;;x,,,,,
tb_culture_norteabajeno_3;Abajenyo Trooper Grounds;;;;;;;;;;;;x,,,,,
tb_culture_norteabajeno_4;Abajenyo Trooper Grounds;;;;;;;;;;;;x,,,,,
ca_culture_norteabajeno_1_desc;The Abajenyo Troopers are men who are well suited to wander the plains like their homeland's. Roaming the battlefield, they pick out and pin down enemies.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_fronterizo_1;Fronterizo Guardsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_fronterizo_2;Fronterizo Guardsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_fronterizo_3;Fronterizo Guardsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_fronterizo_4;Fronterizo Guardsmen Barracks;;;;;;;;;;;;x,,,,,
tb_culture_fronterizo_1;Fronterizo Guardsmen Halls;;;;;;;;;;;;x,,,,,
tb_culture_fronterizo_2;Fronterizo Guardsmen Halls;;;;;;;;;;;;x,,,,,
tb_culture_fronterizo_3;Fronterizo Guardsmen Halls;;;;;;;;;;;;x,,,,,
tb_culture_fronterizo_4;Fronterizo Guardsmen Halls;;;;;;;;;;;;x,,,,,
ca_culture_fronterizo_1_desc;The Fronterizos only have one job: protect most of the Empire from the northern threat. The Fronterizo Guardsmen are the pinnacle of that thinking, with their pikes and swords slashing through the battle.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_ocaseno_1;Tapatio Infantry Barracks;;;;;;;;;;;;x,,,,,
ca_culture_ocaseno_2;Tapatio Infantry Barracks;;;;;;;;;;;;x,,,,,
ca_culture_ocaseno_3;Tapatio Infantry Barracks;;;;;;;;;;;;x,,,,,
ca_culture_ocaseno_4;Tapatio Infantry Barracks;;;;;;;;;;;;x,,,,,
tb_culture_ocaseno_1;Tapatio Infantry Halls;;;;;;;;;;;;x,,,,,
tb_culture_ocaseno_2;Tapatio Infantry Halls;;;;;;;;;;;;x,,,,,
tb_culture_ocaseno_3;Tapatio Infantry Halls;;;;;;;;;;;;x,,,,,
tb_culture_ocaseno_4;Tapatio Infantry Halls;;;;;;;;;;;;x,,,,,
ca_culture_ocaseno_1_desc;The terrain of the Tapatio homeland is ruthless and full with dangers. Due to this, their special infantry is suited and armed with their best equipment to deal with whatever ails their community.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_sudabajeno_1;Calentano Milita Barracks;;;;;;;;;;;;x,,,,,
ca_culture_sudabajeno_2;Calentano Milita Barracks;;;;;;;;;;;;x,,,,,
